Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1603353600,192.168.1.191,64388,40.78.253.3,443,6,0,52,0,1,1603353600035;,52;,2;
1603353600,192.168.1.21,5353,224.0.0.251,5353,17,1735,0,2,0,1603353600123;1603353600123;,1465;270;,1;1;
1603353600,192.168.1.191,64372,54.149.94.178,443,6,161,161,2,2,1603353600743;1603353600795;1603353600795;1603353600795;,109;52;109;52;,1;2;2;1;
1603353600,192.168.1.191,64378,54.149.94.178,443,6,161,161,2,2,1603353600744;1603353600795;1603353600795;1603353600795;,109;52;109;52;,1;2;2;1;
1603353600,192.168.1.191,64379,54.149.94.178,443,6,161,161,2,2,1603353600744;1603353600795;1603353600795;1603353600795;,109;52;109;52;,1;2;2;1;
1603353600,192.168.1.191,64380,54.149.94.178,443,6,160,161,2,2,1603353600744;1603353600795;1603353600795;1603353600795;,108;52;109;52;,1;2;2;1;
1603353601,192.168.1.28,27005,255.255.255.255,27015,17,61,0,1,0,1603353601865;,61;,1;
1603353602,192.168.1.28,27005,255.255.255.255,27015,17,122,0,2,0,1603353602067;1603353602272;,61;61;,1;1;
1603353603,192.168.1.191,64388,40.78.253.3,443,6,52,86,1,1,1603353603503;1603353603503;,86;52;,2;1;
1603353604,192.168.1.1,53,192.168.1.191,63811,17,112,66,1,1,1603353604376;1603353604400;,66;112;,2;1;
1603353604,192.168.1.1,53,192.168.1.191,24636,17,124,66,1,1,1603353604376;1603353604400;,66;124;,2;1;
1603353604,192.168.1.157,5353,224.0.0.251,5353,17,262,0,1,0,1603353604938;,262;,1;
1603353608,192.168.1.21,5353,224.0.0.251,5353,17,1664,0,4,0,1603353608417;1603353608420;1603353608520;1603353608930;,360;502;348;454;,1;1;1;1;
1603353608,192.168.1.191,5353,192.168.1.21,5353,17,445,0,1,0,1603353608608;,445;,1;
1603353609,192.168.1.21,5353,224.0.0.251,5353,17,2834,0,6,0,1603353609132;1603353609136;1603353609138;1603353609440;1603353609441;1603353609645;,188;1464;142;382;456;202;,1;1;1;1;1;1;
1603353610,192.168.1.21,5353,224.0.0.251,5353,17,1808,0,3,0,1603353610159;1603353610164;1603353610669;,1464;142;202;,1;1;1;
1603353610,192.168.1.191,64372,54.149.94.178,443,6,272,161,3,2,1603353610743;1603353610751;1603353610793;1603353610794;1603353610835;,109;111;109;52;52;,1;1;2;1;2;
1603353610,192.168.1.191,64378,54.149.94.178,443,6,272,161,3,2,1603353610743;1603353610752;1603353610792;1603353610792;1603353610833;,109;111;109;52;52;,1;1;2;1;2;
1603353610,192.168.1.191,64379,54.149.94.178,443,6,272,161,3,2,1603353610743;1603353610752;1603353610793;1603353610794;1603353610837;,109;111;109;52;52;,1;1;2;1;2;
1603353610,192.168.1.191,64380,54.149.94.178,443,6,272,161,3,2,1603353610743;1603353610752;1603353610792;1603353610792;1603353610832;,109;111;109;52;52;,1;1;2;1;2;
1603353611,192.168.1.21,5353,224.0.0.251,5353,17,1865,0,2,0,1603353611490;1603353611494;,1478;387;,1;1;
1603353611,192.168.1.1,53,192.168.1.191,15089,17,77,61,1,1,1603353611757;1603353611761;,61;77;,2;1;
1603353611,192.168.1.1,53,192.168.1.191,47407,17,89,61,1,1,1603353611757;1603353611761;,61;89;,2;1;
1603353612,192.168.1.28,27005,255.255.255.255,27015,17,183,0,3,0,1603353612410;1603353612615;1603353612819;,61;61;61;,1;1;1;
1603353612,192.168.1.21,5353,224.0.0.251,5353,17,470,0,2,0,1603353612513;1603353612615;,268;202;,1;1;
1603353613,192.168.1.191,65009,89.187.187.15,443,6,40,52,1,1,1603353613558;1603353613581;,40;52;,1;2;
1603353613,192.168.1.191,65008,35.231.223.125,443,6,40,52,1,1,1603353613558;1603353613647;,40;52;,1;2;
1603353613,192.168.1.21,5353,224.0.0.251,5353,17,326,0,1,0,1603353613638;,326;,1;
1603353615,192.168.1.21,5353,224.0.0.251,5353,17,1735,0,2,0,1603353615381;1603353615383;,1465;270;,1;1;
1603353615,192.168.1.191,64388,40.78.253.3,443,6,90,52,1,1,1603353615942;1603353615988;,90;52;,1;2;
