Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1603073277,192.168.1.191,65147,54.149.94.178,443,6,160,160,2,2,1603073277205;1603073277252;1603073277253;1603073277253;,108;52;108;52;,1;2;2;1;
1603073277,192.168.1.191,65148,54.149.94.178,443,6,160,160,2,2,1603073277205;1603073277251;1603073277252;1603073277252;,108;52;108;52;,1;2;2;1;
1603073277,192.168.1.191,65213,140.82.112.26,443,6,40,0,1,0,1603073277976;,40;,1;
1603073278,192.168.1.191,65213,140.82.112.26,443,6,0,52,0,1,1603073278127;,52;,2;
1603073278,192.168.1.191,65214,140.82.112.26,443,6,40,52,1,1,1603073278585;1603073278779;,40;52;,1;2;
1603073278,192.168.1.191,65192,54.203.112.76,443,6,52,52,1,1,1603073278628;1603073278629;,52;52;,2;1;
1603073278,192.168.1.191,65191,54.203.112.76,443,6,52,52,1,1,1603073278628;1603073278629;,52;52;,2;1;
1603073278,192.168.1.191,65189,54.203.112.76,443,6,52,52,1,1,1603073278628;1603073278629;,52;52;,2;1;
1603073279,192.168.1.191,65190,54.203.112.76,443,6,52,52,1,1,1603073279281;1603073279281;,52;52;,2;1;
1603073280,192.168.1.191,65076,140.82.114.25,443,6,40,0,1,0,1603073280899;,40;,1;
1603073281,192.168.1.191,65145,54.149.94.178,443,6,52,1128,1,1,1603073281577;1603073281577;,1128;52;,2;1;
1603073283,192.168.1.243,65332,255.255.255.255,6667,17,200,0,1,0,1603073283043;,200;,1;
1603073283,192.168.1.191,65193,54.203.112.76,443,6,1456,1827,10,10,1603073283251;1603073283251;1603073283299;1603073283303;1603073283303;1603073283303;1603073283366;1603073283366;1603073283369;1603073283453;1603073283491;1603073283491;1603073283495;1603073283544;1603073283621;1603073283621;1603073283624;1603073283675;1603073283742;1603073283742;,277;91;52;52;91;52;369;52;277;52;369;52;276;52;369;52;275;52;369;52;,1;1;2;2;2;1;2;1;1;2;2;1;1;2;2;1;1;2;2;1;
1603073283,192.168.1.1,53,192.168.1.191,24694,17,79,63,1,1,1603073283272;1603073283279;,63;79;,2;1;
1603073283,192.168.1.1,53,192.168.1.191,9153,17,91,63,1,1,1603073283272;1603073283279;,63;91;,2;1;
1603073283,192.168.1.191,65092,74.125.137.189,443,6,1470,0,1,0,1603073283770;,1470;,1;
1603073284,192.168.1.151,5353,224.0.0.251,5353,17,167,0,1,0,1603073284067;,167;,1;
1603073284,192.168.1.151,5353,192.168.1.191,5353,17,0,445,0,1,1603073284100;,445;,2;
1603073284,192.168.1.1,53,192.168.1.191,40980,17,340,61,1,1,1603073284582;1603073284605;,61;340;,2;1;
1603073284,192.168.1.1,53,192.168.1.191,61012,17,436,61,1,1,1603073284582;1603073284600;,61;436;,2;1;
1603073284,192.168.1.1,53,192.168.1.191,65126,17,96,64,1,1,1603073284582;1603073284605;,64;96;,2;1;
1603073284,192.168.1.1,53,192.168.1.191,42557,17,120,64,1,1,1603073284582;1603073284605;,64;120;,2;1;
1603073284,192.168.1.1,53,192.168.1.191,2031,17,95,63,1,1,1603073284582;1603073284605;,63;95;,2;1;
1603073284,192.168.1.1,53,192.168.1.191,25043,17,119,63,1,1,1603073284582;1603073284605;,63;119;,2;1;
1603073284,192.168.1.191,65142,142.250.68.5,443,6,104,52,2,1,1603073284608;1603073284632;1603073284633;,52;52;52;,1;2;1;
1603073285,192.168.1.151,5353,224.0.0.251,5353,17,247,0,1,0,1603073285092;,247;,1;
1603073285,192.168.1.191,5353,224.0.0.251,5353,17,486,0,1,0,1603073285148;,486;,1;
1603073285,192.168.1.151,54026,192.168.1.191,65141,6,64,64,1,1,1603073285242;1603073285242;,64;64;,1;2;
1603073286,192.168.1.191,65235,34.237.129.180,443,6,1999,4540,8,7,1603073286218;1603073286303;1603073286303;1603073286303;1603073286395;1603073286398;1603073286398;1603073286398;1603073286398;1603073286398;1603073286398;1603073286399;1603073286487;1603073286487;1603073286487;,64;60;52;594;52;1500;1500;400;52;52;116;1017;52;976;52;,1;2;1;1;2;2;2;2;1;1;1;1;2;2;1;
1603073286,192.168.1.191,65194,34.237.129.180,443,6,2203,1492,6,3,1603073286218;1603073286309;1603073286309;1603073286310;1603073286398;1603073286398;1603073286399;1603073286490;1603073286490;,514;483;52;515;483;52;1018;526;52;,1;2;1;1;2;1;1;2;1;
1603073286,192.168.1.151,54026,192.168.1.191,65141,6,64,64,1,1,1603073286240;1603073286240;,64;64;,1;2;
1603073286,192.168.1.191,65145,54.149.94.178,443,6,160,108,2,1,1603073286251;1603073286297;1603073286297;,108;108;52;,1;2;1;
1603073286,192.168.1.191,65146,54.149.94.178,443,6,160,108,2,1,1603073286251;1603073286302;1603073286302;,108;108;52;,1;2;1;
1603073286,192.168.1.1,53,192.168.1.191,58845,17,104,56,1,1,1603073286310;1603073286328;,56;104;,2;1;
1603073286,192.168.1.191,65236,18.205.40.43,443,6,930,3616,6,7,1603073286329;1603073286413;1603073286413;1603073286413;1603073286501;1603073286501;1603073286503;1603073286503;1603073286503;1603073286503;1603073286503;1603073286504;1603073286630;,64;60;52;594;52;52;1500;1500;400;52;52;116;52;,1;2;1;1;2;2;2;2;2;1;1;1;2;
1603073286,192.168.1.63,5353,224.0.0.251,5353,17,140,0,1,0,1603073286830;,140;,1;
1603073286,192.168.1.191,5353,192.168.1.63,5353,17,445,0,1,0,1603073286917;,445;,1;
1603073286,192.168.1.191,65125,17.248.188.42,443,6,717,0,1,0,1603073286959;,717;,1;
1603073287,192.168.1.191,65147,54.149.94.178,443,6,160,108,2,1,1603073287118;1603073287175;1603073287175;,108;108;52;,1;2;1;
1603073287,192.168.1.191,65148,54.149.94.178,443,6,160,108,2,1,1603073287118;1603073287167;1603073287167;,108;108;52;,1;2;1;
1603073287,192.168.1.1,53,192.168.1.191,49031,17,93,77,1,1,1603073287141;1603073287147;,77;93;,2;1;
1603073287,192.168.1.1,53,192.168.1.191,15164,17,105,77,1,1,1603073287141;1603073287147;,77;105;,2;1;
1603073287,192.168.1.151,54026,192.168.1.191,65141,6,0,64,0,1,1603073287255;,64;,2;
1603073287,192.168.1.63,5353,224.0.0.251,5353,17,242,0,1,0,1603073287854;,242;,1;
1603073288,192.168.1.243,65332,255.255.255.255,6667,17,200,0,1,0,1603073288058;,200;,1;
1603073288,192.168.1.213,5353,224.0.0.251,5353,17,533,0,1,0,1603073288059;,533;,1;
