Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1603352217,192.168.1.11,5353,224.0.0.251,5353,17,85,0,1,0,1603352217920;,85;,1;
1603352218,192.168.1.252,54915,192.168.1.255,54915,17,291,0,1,0,1603352218333;,291;,1;
1603352218,192.168.1.191,4500,208.54.39.64,4500,17,29,0,1,0,1603352218449;,29;,1;
1603352219,192.168.1.252,54915,192.168.1.255,54915,17,291,0,1,0,1603352219251;,291;,1;
1603352219,192.168.1.28,5353,224.0.0.251,5353,17,73,0,1,0,1603352219455;,73;,1;
1603352219,192.168.1.248,5353,224.0.0.251,5353,17,204,0,1,0,1603352219559;,204;,1;
1603352219,192.168.1.191,64388,40.78.253.3,443,6,90,0,1,0,1603352219906;,90;,1;
1603352220,192.168.1.191,64388,40.78.253.3,443,6,0,52,0,1,1603352220005;,52;,2;
1603352220,192.168.1.252,54915,192.168.1.255,54915,17,291,0,1,0,1603352220276;,291;,1;
1603352220,192.168.1.21,5353,224.0.0.251,5353,17,1210,0,3,0,1603352220584;1603352220585;1603352220685;,360;502;348;,1;1;1;
1603352220,192.168.1.191,5353,192.168.1.21,5353,17,445,0,1,0,1603352220677;,445;,1;
1603352220,192.168.1.191,64372,54.149.94.178,443,6,161,109,2,1,1603352220767;1603352220807;1603352220808;,109;109;52;,1;2;1;
1603352220,192.168.1.191,64378,54.149.94.178,443,6,161,109,2,1,1603352220767;1603352220818;1603352220818;,109;109;52;,1;2;1;
1603352220,192.168.1.191,64379,54.149.94.178,443,6,161,109,2,1,1603352220767;1603352220822;1603352220822;,109;109;52;,1;2;1;
1603352220,192.168.1.191,64380,54.149.94.178,443,6,161,109,2,1,1603352220767;1603352220812;1603352220812;,109;109;52;,1;2;1;
1603352221,192.168.1.1,53,192.168.1.191,50063,17,228,77,1,1,1603352221002;1603352221016;,77;228;,2;1;
1603352221,192.168.1.1,53,192.168.1.191,60748,17,302,143,2,2,1603352221002;1603352221016;1603352221021;1603352221021;,77;66;204;98;,2;2;1;1;
1603352221,192.168.1.21,5353,224.0.0.251,5353,17,1824,0,6,0,1603352221096;1603352221299;1603352221310;1603352221608;1603352221609;1603352221813;,454;188;142;382;456;202;,1;1;1;1;1;1;
1603352222,192.168.1.21,5353,224.0.0.251,5353,17,1666,0,2,0,1603352222228;1603352222733;,1464;202;,1;1;
1603352222,192.168.1.252,54915,192.168.1.255,54915,17,291,0,1,0,1603352222324;,291;,1;
1603352223,192.168.1.252,54915,192.168.1.255,54915,17,291,0,1,0,1603352223245;,291;,1;
1603352223,192.168.1.191,64388,40.78.253.3,443,6,52,86,1,1,1603352223482;1603352223482;,86;52;,2;1;
1603352223,192.168.1.21,5353,224.0.0.251,5353,17,1865,0,2,0,1603352223657;1603352223660;,1478;387;,1;1;
1603352223,192.168.1.1,53,192.168.1.191,25285,17,77,61,1,1,1603352223824;1603352223830;,61;77;,2;1;
1603352223,192.168.1.1,53,192.168.1.191,32092,17,89,61,1,1,1603352223824;1603352223830;,61;89;,2;1;
1603352223,192.168.1.188,5353,224.0.0.251,5353,17,721,0,2,0,1603352223962;1603352223964;,268;453;,1;1;
